OrderID,OrderDate,CustomerID,Age,Gender,AnnualIncome,CustomerSegment,City,ProductID,ProductName,Category,SubCategory,Quantity,UnitPrice,DiscountPercent,TotalPrice,PaymentType,DeviceType,OrderStatus,CampaignID,CampaignName,Channel,TotalSpend,Country,ReviewSentiment,ProductRating
O101691,2023-05-20,C1186,19,Male,132928,Budget,Hyderabad,102,Smartphone Case,Electronics,Accessories,1,1506.96,0,1506.96,Debit Card,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,Neutral,3.0
O101692,2023-04-12,C1728,37,Male,138168,Standard,Bengaluru,102,Smartphone Case,Electronics,Accessories,2,1315.21,0,2630.42,NetBanking,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,Negative,2.0
O101693,2023-02-01,C2051,31,Male,194166,Budget,Chennai,111,T-shirt,Apparel,Clothing,1,171.35,15,145.65,Credit Card,Desktop,Delivered,CAM02,Influencer Push,Social,12000,India,,
O101694,2023-04-02,C1612,38,Male,217509,Standard,Kolkata,102,Smartphone Case,Electronics,Accessories,1,2113.22,10,1901.9,UPI,Desktop,Returned,CAM04,Partner Promo,Affiliate,8000,India,,
O101695,2023-01-15,C1356,32,Female,214068,Premium,Kolkata,107,Gaming Mouse,Electronics,Accessories,1,755.83,0,755.83,Credit Card,Tablet,Delivered,CAM02,Influencer Push,Social,12000,India,Negative,2.0
O101696,2023-01-06,C1828,25,Male,58351,Standard,Pune,104,Running Shoes,Apparel,Footwear,1,1122.94,0,1122.94,NetBanking,Desktop,Delivered,CAM02,Influencer Push,Social,12000,India,,
O101697,2023-01-30,C2138,59,Male,119205,Premium,Kolkata,110,Backpack,Apparel,Bags,1,69.37,5,65.9,Wallet,Desktop,Delivered,CAM01,Spring Sale,Email,5000,India,Neutral,3.0
O101698,2024-10-21,C1511,27,Male,181129,Standard,Mumbai,105,Coffee Maker,Home & Kitchen,Appliances,2,907.33,0,1814.66,Credit Card,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,4.0
O101699,2023-06-09,C1946,32,Male,173775,Premium,Mumbai,103,Yoga Mat,Sports,Fitness,1,462.14,0,462.14,Credit Card,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O101700,2024-11-06,C1286,26,Male,230572,Standard,Bengaluru,102,Smartphone Case,Electronics,Accessories,2,1470.39,0,2940.78,Credit Card,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O101701,2023-04-24,C1024,25,Male,243163,Loyal,Chennai,107,Gaming Mouse,Electronics,Accessories,1,1078.34,0,1078.34,Credit Card,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O101702,2023-03-16,C1455,34,Female,236140,Budget,Chennai,108,Desk Lamp,Home & Kitchen,Lighting,2,146.37,0,292.74,Debit Card,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,4.0
O101703,2023-05-22,C1405,46,Male,158573,Premium,Mumbai,105,Coffee Maker,Home & Kitchen,Appliances,1,478.77,0,478.77,NetBanking,Mobile,Cancelled,CAM04,Partner Promo,Affiliate,8000,India,,
O101704,2023-04-26,C1762,19,Female,92256,Standard,Chennai,107,Gaming Mouse,Electronics,Accessories,3,1640.17,0,4920.51,Credit Card,Desktop,Delivered,CAM01,Spring Sale,Email,5000,India,Negative,2.0
O101705,2023-01-23,C2192,39,Male,190544,Standard,Pune,103,Yoga Mat,Sports,Fitness,1,123.42,0,123.42,Wallet,Desktop,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,4.0
O101706,2023-07-24,C1530,26,Male,115970,Premium,Chennai,109,Water Bottle,Sports,Accessories,3,704.02,0,2112.06,Credit Card,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,,
O101707,2023-02-18,C1044,18,Male,42632,Standard,Hyderabad,102,Smartphone Case,Electronics,Accessories,1,1680.24,0,1680.24,Credit Card,Desktop,Delivered,CAM03,Search Ads,PPC,20000,India,,
O101708,2023-07-13,C1404,50,Male,25778,Budget,Chennai,104,Running Shoes,Apparel,Footwear,1,764.09,0,764.09,NetBanking,Tablet,Delivered,CAM06,Refer a Friend,Referral,1500,India,Neutral,3.0
O101709,2023-07-30,C1263,54,Male,157045,Budget,Bengaluru,109,Water Bottle,Sports,Accessories,1,834.44,5,792.72,Credit Card,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,Neutral,3.0
O101710,2023-02-02,C1679,51,Female,67635,Budget,Hyderabad,106,"LED Monitor 24""",Electronics,Monitors,1,1069.48,0,1069.48,Credit Card,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,Negative,2.0
O101711,2023-01-13,C1087,41,Female,233194,Budget,Bengaluru,109,Water Bottle,Sports,Accessories,1,1315.18,15,1117.9,NetBanking,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,4.0
O101712,2023-10-31,C1103,38,Male,169468,Standard,Mumbai,106,"LED Monitor 24""",Electronics,Monitors,1,1445.1,10,1300.59,Debit Card,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,,
O101713,2023-05-04,C2175,18,Female,131049,Loyal,Hyderabad,107,Gaming Mouse,Electronics,Accessories,3,1747.87,0,5243.61,NetBanking,Desktop,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,4.0
O101714,2023-01-12,C1808,48,Male,205884,Standard,Delhi,106,"LED Monitor 24""",Electronics,Monitors,1,1457.4,10,1311.66,NetBanking,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O101715,2025-11-20,C1060,34,Male,73601,Budget,Delhi,111,T-shirt,Apparel,Clothing,1,1139.03,0,1139.03,NetBanking,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,5.0
O101716,2023-01-12,C1873,42,Female,94360,Standard,Bengaluru,107,Gaming Mouse,Electronics,Accessories,1,531.38,0,531.38,Debit Card,Desktop,Returned,CAM04,Partner Promo,Affiliate,8000,India,,
O101717,2023-08-26,C1724,33,Male,77502,Loyal,Delhi,112,Blender,Home & Kitchen,Appliances,1,510.07,15,433.56,Debit Card,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,Positive,5.0
O101718,2025-04-03,C1383,44,Male,162702,Budget,Delhi,107,Gaming Mouse,Electronics,Accessories,1,1224.43,5,1163.21,UPI,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O101719,2023-02-24,C1573,24,Female,146743,Premium,Delhi,101,Wireless Earbuds,Electronics,Audio,1,1684.36,15,1431.71,NetBanking,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,4.0
O101720,2023-01-31,C1304,56,Female,86667,Standard,Mumbai,104,Running Shoes,Apparel,Footwear,1,110.39,0,110.39,Credit Card,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,4.0
O101721,2023-01-26,C1503,39,Female,74372,Premium,Bengaluru,107,Gaming Mouse,Electronics,Accessories,1,1910.98,10,1719.88,UPI,Tablet,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,4.0
O101722,2023-03-14,C2021,50,Female,151611,Premium,Bengaluru,110,Backpack,Apparel,Bags,1,1263.15,15,1073.68,NetBanking,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,Neutral,3.0
O101723,2023-01-22,C2127,28,Male,102897,Loyal,Bengaluru,108,Desk Lamp,Home & Kitchen,Lighting,1,1029.75,0,1029.75,NetBanking,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,,
O101724,2023-08-24,C1124,57,Male,199332,Premium,Chennai,103,Yoga Mat,Sports,Fitness,1,941.14,0,941.14,Credit Card,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,5.0
O101725,2023-01-13,C1572,21,Male,160707,Loyal,Mumbai,111,T-shirt,Apparel,Clothing,1,1052.3,0,1052.3,NetBanking,Desktop,Returned,CAM04,Partner Promo,Affiliate,8000,India,,
O101726,2023-05-23,C1281,29,Male,26600,Standard,Bengaluru,104,Running Shoes,Apparel,Footwear,1,779.41,5,740.44,NetBanking,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,5.0
O101727,2026-02-16,C1408,48,Female,240977,Budget,Chennai,109,Water Bottle,Sports,Accessories,1,1456.6,0,1456.6,Wallet,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O101728,2023-12-03,C1510,18,Male,249241,Premium,Hyderabad,101,Wireless Earbuds,Electronics,Audio,1,972.21,0,972.21,Wallet,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O101729,2023-07-11,C1039,27,Male,168817,Budget,Delhi,108,Desk Lamp,Home & Kitchen,Lighting,1,1166.39,0,1166.39,NetBanking,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,Positive,4.0
O101730,2023-03-15,C1735,59,Female,247695,Standard,Mumbai,102,Smartphone Case,Electronics,Accessories,1,1913.18,10,1721.86,NetBanking,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,4.0
O101731,2023-07-15,C2115,57,Female,180413,Standard,Mumbai,103,Yoga Mat,Sports,Fitness,1,956.75,0,956.75,NetBanking,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O101732,2023-05-30,C1704,35,Male,54220,Budget,Bengaluru,110,Backpack,Apparel,Bags,2,1589.73,0,3179.46,Wallet,Tablet,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,4.0
O101733,2023-04-22,C2028,42,Female,245144,Premium,Pune,102,Smartphone Case,Electronics,Accessories,1,2133.36,0,2133.36,UPI,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,4.0
O101734,2023-01-29,C1795,43,Male,117488,Premium,Delhi,103,Yoga Mat,Sports,Fitness,1,182.04,0,182.04,UPI,Desktop,Delivered,CAM03,Search Ads,PPC,20000,India,,
O101735,2024-03-11,C1368,24,Female,149035,Budget,Pune,101,Wireless Earbuds,Electronics,Audio,1,1418.03,0,1418.03,Credit Card,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,Positive,4.0
O101736,2023-04-30,C1653,58,Male,90147,Standard,Delhi,108,Desk Lamp,Home & Kitchen,Lighting,1,1054.2,0,1054.2,Wallet,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,5.0
O101737,2023-02-13,C1448,36,Other,172220,Premium,Bengaluru,108,Desk Lamp,Home & Kitchen,Lighting,2,351.5,0,703.0,Credit Card,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,Positive,4.0
O101738,2023-04-02,C1575,48,Female,200151,Budget,Pune,101,Wireless Earbuds,Electronics,Audio,1,1477.69,5,1403.81,Credit Card,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O101739,2023-04-17,C1966,39,Male,30588,Budget,Bengaluru,107,Gaming Mouse,Electronics,Accessories,2,807.42,0,1614.84,Wallet,Desktop,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,5.0
O101740,2023-12-18,C1732,44,Female,15916,Budget,Kolkata,109,Water Bottle,Sports,Accessories,2,697.4,10,1255.32,Wallet,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,4.0
O101741,2023-09-22,C1476,41,Female,159980,Loyal,Hyderabad,101,Wireless Earbuds,Electronics,Audio,1,886.83,0,886.83,Debit Card,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,,
O101742,2023-10-21,C1205,58,Male,97600,Premium,Mumbai,108,Desk Lamp,Home & Kitchen,Lighting,1,842.17,0,842.17,Debit Card,Tablet,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,5.0
O101743,2023-01-03,C1493,40,Male,115326,Budget,Chennai,103,Yoga Mat,Sports,Fitness,1,1119.01,0,1119.01,UPI,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,4.0
O101744,2023-04-18,C2092,42,Male,88545,Budget,Hyderabad,102,Smartphone Case,Electronics,Accessories,1,1395.87,5,1326.08,Credit Card,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Negative,2.0
O101745,2023-05-12,C1449,36,Male,46533,Budget,Delhi,106,"LED Monitor 24""",Electronics,Monitors,1,1970.61,15,1675.02,Wallet,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,5.0
O101746,2023-01-04,C1795,43,Male,117488,Premium,Delhi,109,Water Bottle,Sports,Accessories,1,102.41,0,102.41,UPI,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,5.0
O101747,2023-03-02,C1355,38,Female,244354,Loyal,Mumbai,107,Gaming Mouse,Electronics,Accessories,1,1526.53,0,1526.53,Debit Card,Mobile,Returned,CAM03,Search Ads,PPC,20000,India,,
O101748,2023-10-13,C1484,59,Male,193554,Standard,Kolkata,104,Running Shoes,Apparel,Footwear,1,554.07,10,498.66,Wallet,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,4.0
O101749,2023-01-30,C1651,56,Male,44669,Budget,Mumbai,105,Coffee Maker,Home & Kitchen,Appliances,1,247.33,5,234.96,UPI,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,5.0
O101750,2023-06-03,C1057,36,Male,217646,Budget,Pune,102,Smartphone Case,Electronics,Accessories,3,1325.87,0,3977.61,UPI,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Negative,2.0
O101751,2023-02-18,C2162,30,Female,76160,Standard,Bengaluru,102,Smartphone Case,Electronics,Accessories,2,1688.05,0,3376.1,Wallet,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,,
O101752,2023-01-03,C1291,31,Other,207581,Budget,Mumbai,104,Running Shoes,Apparel,Footwear,1,757.88,0,757.88,Wallet,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O101753,2023-02-25,C1385,25,Male,220591,Standard,Chennai,102,Smartphone Case,Electronics,Accessories,1,1406.96,0,1406.96,NetBanking,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,4.0
O101754,2025-01-14,C2110,51,Male,52909,Budget,Pune,106,"LED Monitor 24""",Electronics,Monitors,2,1413.35,0,2826.7,UPI,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,,
O101755,2023-11-20,C1359,30,Male,207328,Standard,Bengaluru,112,Blender,Home & Kitchen,Appliances,1,766.61,0,766.61,NetBanking,Desktop,Delivered,CAM01,Spring Sale,Email,5000,India,,
O101756,2024-10-03,C1077,46,Female,84409,Budget,Bengaluru,104,Running Shoes,Apparel,Footwear,1,617.0,0,617.0,Credit Card,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O101757,2023-05-14,C1115,27,Male,214988,Standard,Chennai,103,Yoga Mat,Sports,Fitness,1,446.74,0,446.74,Debit Card,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,,
O101758,2023-01-24,C1448,36,Other,172220,Premium,Bengaluru,105,Coffee Maker,Home & Kitchen,Appliances,1,747.11,15,635.04,Credit Card,Desktop,Delivered,CAM01,Spring Sale,Email,5000,India,,
O101759,2023-06-08,C2078,56,Female,200006,Loyal,Chennai,105,Coffee Maker,Home & Kitchen,Appliances,1,98.02,0,98.02,NetBanking,Tablet,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O101760,2023-05-02,C1001,24,Male,185923,Standard,Chennai,112,Blender,Home & Kitchen,Appliances,2,1788.99,0,3577.98,UPI,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O101761,2024-01-08,C1412,44,Male,38341,Standard,Chennai,104,Running Shoes,Apparel,Footwear,1,602.72,10,542.45,Debit Card,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,,
O101762,2023-01-21,C1697,46,Female,111748,Budget,Kolkata,109,Water Bottle,Sports,Accessories,2,409.55,0,819.1,Debit Card,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,,
O101763,2023-05-14,C1662,22,Female,51943,Loyal,Bengaluru,111,T-shirt,Apparel,Clothing,1,455.15,10,409.64,Credit Card,Mobile,Returned,CAM04,Partner Promo,Affiliate,8000,India,,
O101764,2023-02-02,C1044,18,Male,42632,Standard,Hyderabad,110,Backpack,Apparel,Bags,1,720.26,5,684.25,Debit Card,Desktop,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,4.0
O101765,2023-03-20,C1290,58,Male,164962,Loyal,Mumbai,108,Desk Lamp,Home & Kitchen,Lighting,1,112.61,0,112.61,Credit Card,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,4.0
O101766,2023-09-25,C2077,30,Male,41962,Budget,Hyderabad,104,Running Shoes,Apparel,Footwear,1,1023.83,0,1023.83,UPI,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O101767,2023-05-10,C1148,53,Male,118107,Standard,Mumbai,111,T-shirt,Apparel,Clothing,1,721.84,15,613.56,UPI,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,Neutral,3.0
O101768,2023-04-05,C1810,33,Male,212240,Premium,Mumbai,107,Gaming Mouse,Electronics,Accessories,1,1259.28,0,1259.28,Wallet,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,5.0
O101769,2023-04-11,C1206,32,Male,111099,Premium,Hyderabad,111,T-shirt,Apparel,Clothing,1,720.12,0,720.12,UPI,Desktop,Delivered,CAM01,Spring Sale,Email,5000,India,Positive,4.0
O101770,2023-05-04,C1618,20,Female,237036,Standard,Hyderabad,111,T-shirt,Apparel,Clothing,1,831.42,0,831.42,UPI,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,4.0
O101771,2023-11-04,C1279,42,Male,219986,Budget,Delhi,103,Yoga Mat,Sports,Fitness,1,1122.42,0,1122.42,Debit Card,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,Positive,4.0
O101772,2024-03-21,C1894,37,Male,215017,Premium,Kolkata,110,Backpack,Apparel,Bags,1,110.15,0,110.15,NetBanking,Desktop,Returned,CAM04,Partner Promo,Affiliate,8000,India,,
O101773,2024-09-13,C1649,37,Male,150311,Standard,Delhi,110,Backpack,Apparel,Bags,1,640.23,0,640.23,Debit Card,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O101774,2023-11-06,C2150,43,Male,245849,Standard,Bengaluru,101,Wireless Earbuds,Electronics,Audio,1,1520.59,0,1520.59,Wallet,Desktop,Delivered,CAM03,Search Ads,PPC,20000,India,,
O101775,2023-03-17,C1730,44,Male,74155,Standard,Bengaluru,110,Backpack,Apparel,Bags,1,846.8,0,846.8,Debit Card,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,4.0
O101776,2023-08-22,C1359,30,Male,207328,Standard,Bengaluru,110,Backpack,Apparel,Bags,1,90.87,0,90.87,NetBanking,Desktop,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,4.0
O101777,2023-04-26,C1628,31,Female,151313,Standard,Delhi,112,Blender,Home & Kitchen,Appliances,1,1270.52,0,1270.52,UPI,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,Negative,2.0
O101778,2023-02-28,C1260,24,Male,131378,Budget,Pune,110,Backpack,Apparel,Bags,2,1074.82,0,2149.64,Debit Card,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,,
O101779,2024-01-03,C1003,36,Female,222925,Budget,Hyderabad,101,Wireless Earbuds,Electronics,Audio,1,1198.54,10,1078.69,Wallet,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,5.0
O101780,2023-01-08,C1801,22,Male,189166,Standard,Kolkata,104,Running Shoes,Apparel,Footwear,1,553.02,10,497.72,Wallet,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,,
O101781,2024-04-09,C1066,29,Male,217566,Standard,Chennai,107,Gaming Mouse,Electronics,Accessories,1,1140.8,5,1083.76,Debit Card,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,Negative,1.0
O101782,2023-05-04,C1651,56,Male,44669,Budget,Mumbai,109,Water Bottle,Sports,Accessories,1,487.81,0,487.81,Wallet,Mobile,Returned,CAM02,Influencer Push,Social,12000,India,,
O101783,2023-07-22,C1452,59,Female,93467,Standard,Bengaluru,104,Running Shoes,Apparel,Footwear,1,816.68,10,735.01,Wallet,Desktop,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,5.0
O101784,2023-08-04,C1213,32,Female,114290,Premium,Delhi,109,Water Bottle,Sports,Accessories,2,857.6,0,1715.2,NetBanking,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O101785,2024-03-26,C1288,52,Male,120736,Standard,Delhi,107,Gaming Mouse,Electronics,Accessories,1,1960.2,0,1960.2,UPI,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O101786,2023-07-22,C1159,36,Female,142769,Premium,Delhi,107,Gaming Mouse,Electronics,Accessories,1,1608.58,0,1608.58,Debit Card,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,4.0
O101787,2023-07-10,C1710,32,Female,170260,Loyal,Hyderabad,112,Blender,Home & Kitchen,Appliances,2,554.35,5,1053.27,UPI,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O101788,2023-01-14,C1343,29,Male,238231,Standard,Delhi,102,Smartphone Case,Electronics,Accessories,1,1216.62,0,1216.62,Credit Card,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,4.0
O101789,2023-05-27,C1687,23,Male,185231,Standard,Bengaluru,105,Coffee Maker,Home & Kitchen,Appliances,1,902.4,0,902.4,NetBanking,Tablet,Cancelled,CAM06,Refer a Friend,Referral,1500,India,,
O101790,2023-02-02,C1023,38,Male,21475,Budget,Kolkata,110,Backpack,Apparel,Bags,3,1096.2,0,3288.6,UPI,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O101791,2023-09-25,C1429,20,Female,219446,Standard,Mumbai,101,Wireless Earbuds,Electronics,Audio,1,1447.36,0,1447.36,Debit Card,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O101792,2023-05-24,C1138,52,Male,207593,Premium,Mumbai,103,Yoga Mat,Sports,Fitness,1,1004.33,0,1004.33,UPI,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,Neutral,3.0
O101793,2023-08-17,C1525,51,Male,89877,Standard,Kolkata,105,Coffee Maker,Home & Kitchen,Appliances,1,544.02,0,544.02,Credit Card,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,4.0
O101794,2023-01-09,C1002,49,Male,53262,Standard,Chennai,106,"LED Monitor 24""",Electronics,Monitors,1,1273.82,15,1082.75,Credit Card,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,,
O101795,2023-01-18,C1790,38,Male,103553,Standard,Pune,105,Coffee Maker,Home & Kitchen,Appliances,2,1173.53,15,1995.0,NetBanking,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,4.0
O101796,2023-09-09,C1859,46,Female,26528,Budget,Hyderabad,105,Coffee Maker,Home & Kitchen,Appliances,1,1211.5,5,1150.92,Debit Card,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O101797,2023-01-15,C1847,33,Other,218226,Budget,Hyderabad,102,Smartphone Case,Electronics,Accessories,1,1654.28,0,1654.28,NetBanking,Desktop,Delivered,CAM01,Spring Sale,Email,5000,India,,
O101798,2023-01-15,C1775,55,Male,221271,Standard,Bengaluru,103,Yoga Mat,Sports,Fitness,3,651.14,0,1953.42,UPI,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O101799,2023-01-03,C2118,47,Male,83304,Standard,Delhi,105,Coffee Maker,Home & Kitchen,Appliances,2,1415.48,0,2830.96,NetBanking,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,Negative,2.0
O101800,2024-09-19,C1207,59,Male,68450,Premium,Chennai,102,Smartphone Case,Electronics,Accessories,1,2030.6,10,1827.54,NetBanking,Desktop,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,4.0
O101801,2023-09-25,C2183,44,Male,31571,Standard,Bengaluru,105,Coffee Maker,Home & Kitchen,Appliances,1,712.45,0,712.45,Debit Card,Desktop,Delivered,CAM02,Influencer Push,Social,12000,India,,
O101802,2023-03-29,C1333,32,Female,49600,Standard,Delhi,108,Desk Lamp,Home & Kitchen,Lighting,1,868.97,0,868.97,NetBanking,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O101803,2023-03-12,C1150,30,Male,157744,Budget,Kolkata,101,Wireless Earbuds,Electronics,Audio,1,955.61,0,955.61,Credit Card,Mobile,Returned,CAM06,Refer a Friend,Referral,1500,India,,
O101804,2023-03-28,C1603,23,Female,152682,Standard,Pune,106,"LED Monitor 24""",Electronics,Monitors,1,1573.26,0,1573.26,Credit Card,Mobile,Returned,CAM04,Partner Promo,Affiliate,8000,India,,
